Device JSS ID,Hostname,Serial,Username,Is Admin,Is Filevault user,UID,Home Directory
26,MBP78-VY,FVFDQMFXQ05D,admin,TRUE,TRUE,501,/Users/admin
26,MBP78-VY,FVFDQMFXQ05D,Temp Admin Bouchra,TRUE,FALSE,504,/Users
26,MBP78-VY,FVFDQMFXQ05D,User,TRUE,FALSE,503,/private/var/User
26,MBP78-VY,FVFDQMFXQ05D,andrea.herrerovillar,FALSE,TRUE,505,/Users/andrea.herrerovillar
26,MBP78-VY,FVFDQMFXQ05D,collaborateur,FALSE,TRUE,502,/Users/collaborateur
26,MBP78-VY,FVFDQMFXQ05D,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
84,MBP79-VY,FVFDT7PLQ05D,nathalieterwingen,FALSE,TRUE,501,/Users/nathalieterwingen
84,MBP79-VY,FVFDT7PLQ05D,User,TRUE,FALSE,503,/private/var/User
84,MBP79-VY,FVFDT7PLQ05D,admin,TRUE,TRUE,502,/Users/admin
84,MBP79-VY,FVFDT7PLQ05D,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
65,MBP80-VY,FVFDX0R6Q05P,User,TRUE,FALSE,503,/private/var/User
65,MBP80-VY,FVFDX0R6Q05P,Admin,TRUE,TRUE,502,/Users/Admin
65,MBP80-VY,FVFDX0R6Q05P,lauremattrand,FALSE,TRUE,501,/Users/lauremattrand
65,MBP80-VY,FVFDX0R6Q05P,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
15,MBP81-VY,FVFDVH39Q05D,jamf,TRUE,FALSE,503,/private/var/temp_admin
15,MBP81-VY,FVFDVH39Q05D,User,TRUE,FALSE,504,/private/var/User
15,MBP81-VY,FVFDVH39Q05D,Thomas,FALSE,TRUE,502,/Users/Thomas
15,MBP81-VY,FVFDVH39Q05D,admin,TRUE,TRUE,501,/Users/admin
15,MBP81-VY,FVFDVH39Q05D,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
100,MBP85-VY,C02F5A5UMD6M,secuser,FALSE,FALSE,505,/var/private
100,MBP85-VY,C02F5A5UMD6M,SuperAdmin,TRUE,TRUE,501,/Users/SuperAdmin
100,MBP85-VY,C02F5A5UMD6M,User,TRUE,FALSE,502,/private/var/User
100,MBP85-VY,C02F5A5UMD6M,mathieuh,FALSE,TRUE,504,/Users/mathieuh
100,MBP85-VY,C02F5A5UMD6M,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
100,MBP85-VY,C02F5A5UMD6M,collaborateur,FALSE,TRUE,503,/Users/collaborateur
43,MBP87-VY,FVFF76ZBQ05N,ad,TRUE,TRUE,501,/Users/admin
43,MBP87-VY,FVFF76ZBQ05N,Sadmin,TRUE,FALSE,504,/private/var
43,MBP87-VY,FVFF76ZBQ05N,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
43,MBP87-VY,FVFF76ZBQ05N,User,TRUE,FALSE,503,/private/var/User
43,MBP87-VY,FVFF76ZBQ05N,christinamenga,FALSE,TRUE,502,/Users/christinamenga
80,MBP88-VY,C02F5A68MD6M,aymane.azouagh,FALSE,TRUE,501,/Users/aymane.azouagh
80,MBP88-VY,C02F5A68MD6M,secuser,FALSE,FALSE,502,/var/private
80,MBP88-VY,C02F5A68MD6M,jamf,TRUE,FALSE,505,/private/var/temp_admin
80,MBP88-VY,C02F5A68MD6M,manal.mounir,FALSE,TRUE,504,/Users/manal.mounir
80,MBP88-VY,C02F5A68MD6M,User,TRUE,FALSE,503,/private/var/User
87,MBP89-VY,C02F51N7MD6P,SuperAdmin,TRUE,FALSE,501,/Users/SuperAdmin
87,MBP89-VY,C02F51N7MD6P,sayfoudinesoumaya,FALSE,TRUE,502,/Users/sayfoudinesoumaya
35,MBP94-VY,FVFFVBN3Q05D,User,TRUE,FALSE,503,/private/var/User
35,MBP94-VY,FVFFVBN3Q05D,frederic,FALSE,TRUE,504,/Users/frederic
35,MBP94-VY,FVFFVBN3Q05D,admin,TRUE,TRUE,502,/Users/admin
35,MBP94-VY,FVFFVBN3Q05D,marianne,TRUE,TRUE,501,/Users/collaborateur
35,MBP94-VY,FVFFVBN3Q05D,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
35,MBP94-VY,FVFFVBN3Q05D,com.malwarebytes.mbam.nobody,FALSE,FALSE,1000,/var/empty
70,MBP95-VY,FVFG72Y8Q05D,SuperAdmin,TRUE,FALSE,502,/Users/SuperAdmin
70,MBP95-VY,FVFG72Y8Q05D,User,TRUE,FALSE,501,/private/var/User
70,MBP95-VY,FVFG72Y8Q05D,manondehepcee,TRUE,TRUE,503,/Users/manondehepcee
70,MBP95-VY,FVFG72Y8Q05D,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
13,MBP96-VY,L17FY2TTV6,admin,TRUE,TRUE,501,/Users/admin
13,MBP96-VY,L17FY2TTV6,User,TRUE,FALSE,503,/private/var/User
13,MBP96-VY,L17FY2TTV6,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
13,MBP96-VY,L17FY2TTV6,elyselaboure,FALSE,TRUE,502,/Users/elyselaboure
41,MBP97-VY,N4C402G9DW,admin,TRUE,TRUE,501,/Users/admin
41,MBP97-VY,N4C402G9DW,ahmed_dehbi,FALSE,TRUE,503,/Users/ahmed_dehbi
41,MBP97-VY,N4C402G9DW,User,TRUE,FALSE,504,/private/var/User
41,MBP97-VY,N4C402G9DW,collaborateur,FALSE,TRUE,502,/Users/collaborateur
41,MBP97-VY,N4C402G9DW,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
37,MBP98-VY,FVFH34QYQ05N,admin,TRUE,TRUE,501,/Users/admin
37,MBP98-VY,FVFH34QYQ05N,collaborateur,FALSE,TRUE,502,/Users/collaborateur
37,MBP98-VY,FVFH34QYQ05N,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
37,MBP98-VY,FVFH34QYQ05N,User,TRUE,FALSE,503,/private/var/User
37,MBP98-VY,FVFH34QYQ05N,ludivine.santos,FALSE,TRUE,504,/Users/ludivine.santos
62,MBP99-VY,FVFH148KQ05F,User,TRUE,FALSE,503,/private/var/User
62,MBP99-VY,FVFH148KQ05F,admin,TRUE,TRUE,502,/Users/admin
62,MBP99-VY,FVFH148KQ05F,Collaborateur,FALSE,TRUE,501,/Users/collaborateur
62,MBP99-VY,FVFH148KQ05F,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
62,MBP99-VY,FVFH148KQ05F,marieroux,FALSE,TRUE,504,/Users/marieroux
134,Nelly Hyvernaud,C02DT9Z1ML7H,User,TRUE,FALSE,504,/private/var/User
134,Nelly Hyvernaud,C02DT9Z1ML7H,nellyhyvernaud,FALSE,TRUE,503,/Users/nellyhyvernaud
134,Nelly Hyvernaud,C02DT9Z1ML7H,admin,TRUE,TRUE,501,/Users/admin
134,Nelly Hyvernaud,C02DT9Z1ML7H,collaborateur,FALSE,TRUE,502,/Users/collaborateur
134,Nelly Hyvernaud,C02DT9Z1ML7H,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
136,Patrick's MacBook Pro,KF24GYDT23,SuperAdmin,TRUE,TRUE,501,/Users/SuperAdmin
136,Patrick's MacBook Pro,KF24GYDT23,tempadmin,TRUE,TRUE,598,/private/var/.hidden/tempadmin
136,Patrick's MacBook Pro,KF24GYDT23,User,TRUE,FALSE,502,/private/var/User
136,Patrick's MacBook Pro,KF24GYDT23,patrickkohnen,FALSE,TRUE,503,/Users/patrickkohnen
141,Samir’s MacBook Pro,JW1Y2GK9YY,samirelhozemri,TRUE,TRUE,501,/Users/samirelhozemri
141,Samir’s MacBook Pro,JW1Y2GK9YY,adminvirtuology,TRUE,TRUE,503,/Users/adminvirtuology
141,Samir’s MacBook Pro,JW1Y2GK9YY,User,TRUE,FALSE,502,/private/var/User
141,Samir’s MacBook Pro,JW1Y2GK9YY,tempadmin,TRUE,FALSE,598,/var/.hidden/tempadmin
